% mqtt logfile, enabled=true
% broker=tcp://localhost:1883
% context=drive
% client id=tif_in
% system=robobot/ (top level ID)
% function=drive/ (next level name)
% 1 	Time (sec)
% 2 	Quality of service 0=max once, 1=at least once, 2=once, S=subscribe
% 3 	'Topic'
% 4 	Message / payload
1741340982.8644 0 drive robobot/cmd/ti/log 1
1741340983.1894 0 drive robobot/cmd/T0/enc0  
1741340983.1895 0 drive robobot/cmd/T0/confw 0.075 0.075 19 68 0.23
1741340983.1896 0 drive robobot/cmd/T0/encrev 1
1741340983.1897 0 drive robobot/cmd/T0/confi  
1741340983.4716 0 drive robobot/cmd/T0/lip 1
1741340983.4918 0 drive robobot/cmd/T0/liwi  
1741340983.5128 0 drive robobot/cmd/T0/leds 16 0 0 30
1741340983.5130 0 drive robobot/cmd/ti/rc 0.0 0.0
1741340983.9594 0 drive robobot/cmd/ti/rc 0.250 -0.162 1741340983.9592383
1741340983.9694 0 drive robobot/cmd/ti/rc 0.250 -0.179 1741340983.9692013
1741340983.9791 0 drive robobot/cmd/ti/rc 0.250 -0.196 1741340983.9789312
1741340983.9888 0 drive robobot/cmd/ti/rc 0.250 -0.213 1741340983.988689
1741340983.9990 0 drive robobot/cmd/ti/rc 0.250 -0.232 1741340983.998761
1741340984.0095 0 drive robobot/cmd/ti/rc 0.250 -0.250 1741340984.0093558
1741340984.0191 0 drive robobot/cmd/ti/rc 0.250 -0.268 1741340984.019051
1741340984.0291 0 drive robobot/cmd/ti/rc 0.250 -0.286 1741340984.0289216
1741340984.0391 0 drive robobot/cmd/ti/rc 0.250 -0.304 1741340984.038976
1741340984.0489 0 drive robobot/cmd/ti/rc 0.250 -0.322 1741340984.0487795
1741340984.0589 0 drive robobot/cmd/ti/rc 0.250 -0.340 1741340984.0588148
1741340984.0687 0 drive robobot/cmd/ti/rc 0.250 -0.358 1741340984.0685804
1741340984.0795 0 drive robobot/cmd/ti/rc 0.250 -0.375 1741340984.0794003
1741340984.0893 0 drive robobot/cmd/ti/rc 0.250 -0.392 1741340984.0891738
1741340984.0990 0 drive robobot/cmd/ti/rc 0.250 -0.408 1741340984.0989096
1741340984.1089 0 drive robobot/cmd/ti/rc 0.250 -0.425 1741340984.1088212
1741340984.1191 0 drive robobot/cmd/ti/rc 0.250 -0.441 1741340984.1188984
1741340984.1287 0 drive robobot/cmd/ti/rc 0.250 -0.457 1741340984.128608
1741340984.1398 0 drive robobot/cmd/ti/rc 0.250 -0.472 1741340984.1395874
1741340984.1494 0 drive robobot/cmd/ti/rc 0.250 -0.487 1741340984.1493754
1741340984.1590 0 drive robobot/cmd/ti/rc 0.250 -0.502 1741340984.159011
1741340984.1692 0 drive robobot/cmd/ti/rc 0.250 -0.517 1741340984.1690385
1741340984.1788 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.1787472
1741340984.1886 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.1885345
1741340984.1996 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.1994073
1741340984.2094 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2093656
1741340984.2194 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2192156
1741340984.2294 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.229175
1741340984.2388 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.238687
1741340984.2493 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2492232
1741340984.2593 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2591643
1741340984.2692 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.26915
1741340984.2791 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2788675
1741340984.2890 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2888074
1741340984.2987 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.2985854
1741340984.3096 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.309472
1741340984.3192 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.31916
1741340984.3289 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3288407
1741340984.3389 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3387933
1741340984.3486 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3485818
1741340984.3594 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.359377
1741340984.3693 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3692234
1741340984.3790 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3789465
1741340984.3890 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3888571
1741340984.3997 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.3996263
1741340984.4095 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4094043
1741340984.4195 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4193532
1741340984.4301 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4298563
1741340984.4389 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.438838
1741340984.4493 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.449089
1741340984.4587 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.458656
1741340984.4696 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4695065
1741340984.4797 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4795535
1741340984.4894 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4892933
1741340984.4995 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.4993396
1741340984.5096 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5093846
1741340984.5191 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5189953
1741340984.5291 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5289886
1741340984.5387 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5386586
1741340984.5494 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5493908
1741340984.5595 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.55938
1741340984.5691 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5690773
1741340984.5789 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5788305
1741340984.5890 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.58893
1741340984.5988 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.5987277
1741340984.6101 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6099732
1741340984.6198 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6196253
1741340984.6297 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6295526
1741340984.6401 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.639901
1741340984.6498 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6497254
1741340984.6596 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6595218
1741340984.6696 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6694894
1741340984.6792 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6791642
1741340984.6891 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.6889567
1741340984.6919 0 drive robobot/cmd/ti/alive 2025-03-07 10:49:42.860403
1741340984.6991 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.698953
1741340984.7089 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.70879
1741340984.7199 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7196677
1741340984.7296 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7294743
1741340984.7393 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7392726
1741340984.7493 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7491736
1741340984.7590 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7589252
1741340984.7688 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7687006
1741340984.7798 0 drive robobot/cmd/ti/rc 0.250 -1.000 1741340984.7796638
1741340984.7895 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.789467
1741340984.7995 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.799365
1741340984.8093 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.809208
1741340984.8191 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.8190393
1741340984.8299 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.829595
1741340984.8390 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.8389056
1741340984.8498 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.849683
1741340984.8598 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.859643
1741340984.8696 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.8694482
1741340984.8792 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.87906
1741340984.8893 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.8891222
1741340984.8988 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.8987432
1741340984.9095 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9094775
1741340984.9196 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9194477
1741340984.9291 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9290524
1741340984.9401 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9398954
1741340984.9498 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9496908
1741340984.9595 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.959403
1741340984.9705 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.970298
1741340984.9801 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9800093
1741340984.9898 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340984.9897082
1741340985.0009 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0006795
1741340985.0105 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0104313
1741340985.0202 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0200806
1741340985.0304 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0302272
1741340985.0405 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0404263
1741340985.0502 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0501802
1741340985.0605 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0603476
1741340985.0704 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0701299
1741340985.0798 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.079757
1741340985.0898 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.0896678
1741340985.1005 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.1004047
1741340985.1105 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.110303
1741340985.1202 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.1200485
1741340985.1298 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.1297283
1741340985.1408 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.1406956
1741340985.1506 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.150432
1741340985.1603 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.1601963
1741340985.1701 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.1699831
1741340985.1797 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.179657
1741340985.1907 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.190553
1741340985.2006 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.20054
1741340985.2104 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.210232
1741340985.2205 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.2202592
1741340985.2309 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.2306898
1741340985.2399 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.239818
1741340985.2507 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.2506146
1741340985.2606 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.260527
1741340985.2702 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.2701356
1741340985.2802 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.2801116
1741340985.2900 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.2898648
1741340985.3007 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3006175
1741340985.3106 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3105142
1741340985.3199 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3197937
1741340985.3304 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3303459
1741340985.3403 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3402362
1741340985.3500 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3499348
1741340985.3597 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3596528
1741340985.3707 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3706148
1741340985.3804 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3802931
1741340985.3904 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.390265
1741340985.4001 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.3999715
1741340985.4098 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4097865
1741340985.4208 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4206812
1741340985.4317 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4315479
1741340985.4403 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.440165
1741340985.4503 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4501252
1741340985.4599 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4598494
1741340985.4707 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4706686
1741340985.4807 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.4805877
1741340985.4844 0 drive robobot/cmd/ti/alive 2025-03-07 10:49:42.860403
1741340985.4905 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.490451
1741340985.5005 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.500363
1741340985.5103 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.5101433
1741340985.5200 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.5198963
1741340985.5300 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.529895
1741340985.5407 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.540532
1741340985.5503 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.5502477
1741340985.5604 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.560217
1741340985.5702 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.569898
1741340985.5808 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.580714
1741340985.5908 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.5905871
1741340985.6004 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6003098
1741340985.6105 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6103935
1741340985.6204 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6202817
1741340985.6299 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6298006
1741340985.6402 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6400077
1741340985.6501 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6499822
1741340985.6599 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6597862
1741340985.6711 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6708395
1741340985.6809 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6807508
1741340985.6906 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.6905093
1741340985.7006 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.7004066
1741340985.7104 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.7103364
1741340985.7202 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.7200956
1741340985.7303 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.730099
1741340985.7401 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.7400212
1741340985.7511 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.7509115
1741340985.7610 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.760829
1741340985.7710 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.7707884
1741340985.7807 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.780541
1741340985.7907 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.790495
1741340985.8004 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.800349
1741340985.8102 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.8101377
1741340985.8203 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.8201423
1741340985.8307 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.8305163
1741340985.8410 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.8408196
1741340985.8514 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.85097
1741340985.8611 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.8609118
1741340985.8710 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.8705728
1741340985.8814 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.88107
1741340985.8914 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.891024
1741340985.9008 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9006472
1741340985.9110 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9107726
1741340985.9209 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9206774
1741340985.9305 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9303572
1741340985.9406 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9403877
1741340985.9505 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9502823
1741340985.9602 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9600816
1741340985.9702 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9699929
1741340985.9800 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9798357
1741340985.9909 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340985.9907167
1741340986.0008 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0006168
1741340986.0107 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0105438
1741340986.0204 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0202878
1741340986.0314 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0310192
1741340986.0402 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0399654
1741340986.0510 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0509431
1741340986.0615 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.061155
1741340986.0701 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0699294
1741340986.0808 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0807328
1741340986.0902 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.090041
1741340986.1002 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.0999784
1741340986.1109 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1108122
1741340986.1210 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1207576
1741340986.1307 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1305647
1741340986.1405 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1403701
1741340986.1507 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1505
1741340986.1605 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.160363
1741340986.1703 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1701825
1741340986.1804 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1801736
1741340986.1902 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.1900764
1741340986.2011 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.200941
1741340986.2111 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.2108765
1741340986.2209 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.2207372
1741340986.2313 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.231062
1741340986.2403 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.240127
1741340986.2501 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.249969
1741340986.2609 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.2607617
1741340986.2710 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.2707698
1741340986.2814 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.280993
1741340986.2867 0 drive robobot/cmd/ti/alive 2025-03-07 10:49:42.860403
1741340986.2910 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.2907765
1741340986.3013 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3010442
1741340986.3112 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3110263
1741340986.3209 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3207114
1741340986.3309 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3307266
1741340986.3412 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3409684
1741340986.3508 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3507113
1741340986.3608 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3606863
1741340986.3707 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.370567
1741340986.3805 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3803496
1741340986.3907 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.3904376
1741340986.4004 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4002864
1741340986.4102 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.41009
1741340986.4218 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4211817
1741340986.4309 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4305294
1741340986.4408 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4406471
1741340986.4505 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4503503
1741340986.4609 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4606645
1741340986.4705 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4703863
1741340986.4805 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4802911
1741340986.4902 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.4900112
1741340986.5008 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.500733
1741340986.5107 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.5106134
1741340986.5206 0 drive robobot/cmd/ti/rc 0.250 0.000 1741340986.520512
