% Service logfile
% 1 	Time (sec)
% 2 	Message
1741340853.2760 Setup finished OK=1
1741340982.8644 Log command: robobot/cmd/ti/log 1
1741340983.5130 Mixer order: robobot/cmd/ti/rc 0.0 0.0
1741340983.5195 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.5193424
1741340983.5291 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.5289178
1741340983.5388 Mixer order: robobot/cmd/ti/rc 0.250 0.007 1741340983.5387156
1741340983.5487 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.5485716
1741340983.5584 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.5583036
1741340983.5692 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.5691059
1741340983.5794 Mixer order: robobot/cmd/ti/rc 0.250 -0.006 1741340983.5792701
1741340983.5889 Mixer order: robobot/cmd/ti/rc 0.250 0.007 1741340983.5888247
1741340983.5986 Mixer order: robobot/cmd/ti/rc 0.250 0.005 1741340983.598538
1741340983.6088 Mixer order: robobot/cmd/ti/rc 0.250 0.009 1741340983.6086628
1741340983.6185 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.6184452
1741340983.6297 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.6293476
1741340983.6390 Mixer order: robobot/cmd/ti/rc 0.250 0.011 1741340983.6387112
1741340983.6489 Mixer order: robobot/cmd/ti/rc 0.250 0.009 1741340983.6488144
1741340983.6591 Mixer order: robobot/cmd/ti/rc 0.250 0.008 1741340983.6588013
1741340983.6692 Mixer order: robobot/cmd/ti/rc 0.250 0.009 1741340983.6690297
1741340983.6788 Mixer order: robobot/cmd/ti/rc 0.250 0.010 1741340983.6787193
1741340983.6889 Mixer order: robobot/cmd/ti/rc 0.250 0.010 1741340983.6888194
1741340983.6988 Mixer order: robobot/cmd/ti/rc 0.250 0.011 1741340983.6986868
1741340983.7086 Mixer order: robobot/cmd/ti/rc 0.250 0.010 1741340983.7085097
1741340983.7187 Mixer order: robobot/cmd/ti/rc 0.250 0.010 1741340983.7185555
1741340983.7285 Mixer order: robobot/cmd/ti/rc 0.250 0.010 1741340983.7284067
1741340983.7394 Mixer order: robobot/cmd/ti/rc 0.250 0.011 1741340983.7392588
1741340983.7495 Mixer order: robobot/cmd/ti/rc 0.250 0.012 1741340983.7492943
1741340983.7593 Mixer order: robobot/cmd/ti/rc 0.250 0.013 1741340983.7591658
1741340983.7693 Mixer order: robobot/cmd/ti/rc 0.250 0.013 1741340983.769017
1741340983.7791 Mixer order: robobot/cmd/ti/rc 0.250 0.014 1741340983.7789314
1741340983.7891 Mixer order: robobot/cmd/ti/rc 0.250 0.014 1741340983.7889497
1741340983.7996 Mixer order: robobot/cmd/ti/rc 0.250 0.015 1741340983.799388
1741340983.8090 Mixer order: robobot/cmd/ti/rc 0.250 0.015 1741340983.8088024
1741340983.8187 Mixer order: robobot/cmd/ti/rc 0.250 0.014 1741340983.8185198
1741340983.8299 Mixer order: robobot/cmd/ti/rc 0.250 0.011 1741340983.8296018
1741340983.8420 Mixer order: robobot/cmd/ti/rc 0.250 0.007 1741340983.841876
1741340983.8494 Mixer order: robobot/cmd/ti/rc 0.250 0.002 1741340983.8492527
1741340983.8599 Mixer order: robobot/cmd/ti/rc 0.250 -0.007 1741340983.8593452
1741340983.8694 Mixer order: robobot/cmd/ti/rc 0.250 -0.017 1741340983.869227
1741340983.8794 Mixer order: robobot/cmd/ti/rc 0.250 -0.030 1741340983.8793478
1741340983.8895 Mixer order: robobot/cmd/ti/rc 0.250 -0.044 1741340983.8892841
1741340983.8993 Mixer order: robobot/cmd/ti/rc 0.250 -0.060 1741340983.8991637
1741340983.9091 Mixer order: robobot/cmd/ti/rc 0.250 -0.076 1741340983.909033
1741340983.9190 Mixer order: robobot/cmd/ti/rc 0.250 -0.093 1741340983.9188883
1741340983.9288 Mixer order: robobot/cmd/ti/rc 0.250 -0.110 1741340983.928754
1741340983.9294 new Master: (0) 2025-03-07 10:49:42.860403
1741340983.9387 Mixer order: robobot/cmd/ti/rc 0.250 -0.127 1741340983.938611
1741340983.9497 Mixer order: robobot/cmd/ti/rc 0.250 -0.145 1741340983.9494615
1741340983.9594 Mixer order: robobot/cmd/ti/rc 0.250 -0.162 1741340983.9592383
1741340983.9694 Mixer order: robobot/cmd/ti/rc 0.250 -0.179 1741340983.9692013
1741340983.9791 Mixer order: robobot/cmd/ti/rc 0.250 -0.196 1741340983.9789312
