% Service logfile
% 1 	Time (sec)
% 2 	Message
1738769299.0218 Setup finished OK=1
1738937587.0036 Log command: robobot/cmd/ti/log 1
1738937588.3471 Mixer order: robobot/cmd/ti/rc 0.0 0.0
1738937588.3558 Mixer order: robobot/cmd/ti/rc 0.250 -0.040 1738937588.3554885
1738937588.3651 Mixer order: robobot/cmd/ti/rc 0.250 -0.033 1738937588.3649144
1738937588.3753 Mixer order: robobot/cmd/ti/rc 0.250 -0.047 1738937588.3751562
1738937588.3855 Mixer order: robobot/cmd/ti/rc 0.250 -0.040 1738937588.3852646
1738937588.3954 Mixer order: robobot/cmd/ti/rc 0.250 -0.037 1738937588.3952086
1738937588.4056 Mixer order: robobot/cmd/ti/rc 0.250 -0.027 1738937588.405271
1738937588.4152 Mixer order: robobot/cmd/ti/rc 0.250 -0.020 1738937588.4150329
1738937588.4253 Mixer order: robobot/cmd/ti/rc 0.250 -0.029 1738937588.4250655
1738937588.4355 Mixer order: robobot/cmd/ti/rc 0.250 -0.038 1738937588.4353344
1738937588.4454 Mixer order: robobot/cmd/ti/rc 0.250 -0.032 1738937588.4453208
1738937588.4554 Mixer order: robobot/cmd/ti/rc 0.250 -0.031 1738937588.4553294
1738937588.4654 Mixer order: robobot/cmd/ti/rc 0.250 -0.020 1738937588.465183
1738937588.4666 new Master: (0) 2025-02-07 15:13:06.998452
1738937588.4753 Mixer order: robobot/cmd/ti/rc 0.250 -0.015 1738937588.4749947
1738937588.4852 Mixer order: robobot/cmd/ti/rc 0.250 -0.014 1738937588.4848742
1738937588.4947 Mixer order: robobot/cmd/ti/rc 0.250 -0.014 1738937588.494604
1738937588.5056 Mixer order: robobot/cmd/ti/rc 0.250 -0.011 1738937588.5054529
1738937588.5154 Mixer order: robobot/cmd/ti/rc 0.250 -0.007 1738937588.5152755
1738937588.5251 Mixer order: robobot/cmd/ti/rc 0.250 -0.007 1738937588.5250082
1738937588.5348 Mixer order: robobot/cmd/ti/rc 0.250 -0.010 1738937588.534733
1738937588.5449 Mixer order: robobot/cmd/ti/rc 0.250 -0.013 1738937588.544728
1738937588.5546 Mixer order: robobot/cmd/ti/rc 0.250 -0.012 1738937588.5545187
1738937588.5656 Mixer order: robobot/cmd/ti/rc 0.250 -0.010 1738937588.5654602
1738937588.5753 Mixer order: robobot/cmd/ti/rc 0.250 0.158 1738937588.5751584
1738937588.5849 Mixer order: robobot/cmd/ti/rc 0.250 0.103 1738937588.5848289
1738937588.5949 Mixer order: robobot/cmd/ti/rc 0.250 0.120 1738937588.5947576
1738937588.6057 Mixer order: robobot/cmd/ti/rc 0.250 0.045 1738937588.6056166
1738937588.6154 Mixer order: robobot/cmd/ti/rc 0.250 0.012 1738937588.61532
1738937588.6255 Mixer order: robobot/cmd/ti/rc 0.250 0.066 1738937588.6253862
1738937588.6353 Mixer order: robobot/cmd/ti/rc 0.250 0.084 1738937588.6352065
1738937588.6453 Mixer order: robobot/cmd/ti/rc 0.250 0.098 1738937588.6450772
1738937588.6550 Mixer order: robobot/cmd/ti/rc 0.250 0.106 1738937588.6548572
1738937588.6647 Mixer order: robobot/cmd/ti/rc 0.250 0.099 1738937588.6645894
1738937588.6757 Mixer order: robobot/cmd/ti/rc 0.250 0.097 1738937588.6755753
1738937588.6855 Mixer order: robobot/cmd/ti/rc 0.250 0.080 1738937588.685335
1738937588.6951 Mixer order: robobot/cmd/ti/rc 0.250 0.083 1738937588.695012
1738937588.7050 Mixer order: robobot/cmd/ti/rc 0.250 0.078 1738937588.704866
1738937588.7157 Mixer order: robobot/cmd/ti/rc 0.250 0.067 1738937588.715596
1738937588.7258 Mixer order: robobot/cmd/ti/rc 0.250 0.070 1738937588.7255783
1738937588.7353 Mixer order: robobot/cmd/ti/rc 0.250 0.062 1738937588.7352262
1738937588.7450 Mixer order: robobot/cmd/ti/rc 0.250 0.049 1738937588.7449148
1738937588.7551 Mixer order: robobot/cmd/ti/rc 0.250 0.050 1738937588.754879
1738937588.7647 Mixer order: robobot/cmd/ti/rc 0.250 0.061 1738937588.764615
1738937588.7754 Mixer order: robobot/cmd/ti/rc 0.250 0.079 1738937588.7753932
1738937588.7855 Mixer order: robobot/cmd/ti/rc 0.250 0.073 1738937588.7853668
1738937588.7951 Mixer order: robobot/cmd/ti/rc 0.250 0.077 1738937588.795063
1738937588.8053 Mixer order: robobot/cmd/ti/rc 0.250 0.082 1738937588.8051887
1738937588.8151 Mixer order: robobot/cmd/ti/rc 0.250 0.080 1738937588.8150702
1738937588.8249 Mixer order: robobot/cmd/ti/rc 0.250 0.092 1738937588.8247795
1738937588.8348 Mixer order: robobot/cmd/ti/rc 0.250 0.099 1738937588.8346772
1738937588.8457 Mixer order: robobot/cmd/ti/rc 0.250 0.113 1738937588.8456385
1738937588.8555 Mixer order: robobot/cmd/ti/rc 0.250 0.130 1738937588.8554337
1738937588.8656 Mixer order: robobot/cmd/ti/rc 0.250 0.152 1738937588.8654556
1738937588.8754 Mixer order: robobot/cmd/ti/rc 0.250 0.162 1738937588.8753536
1738937588.8854 Mixer order: robobot/cmd/ti/rc 0.250 0.167 1738937588.8852348
1738937588.8951 Mixer order: robobot/cmd/ti/rc 0.250 0.173 1738937588.8949864
1738937588.9049 Mixer order: robobot/cmd/ti/rc 0.250 0.193 1738937588.9048736
1738937588.9150 Mixer order: robobot/cmd/ti/rc 0.250 0.199 1738937588.9148176
1738937588.9248 Mixer order: robobot/cmd/ti/rc 0.250 0.218 1738937588.9247084
1738937588.9357 Mixer order: robobot/cmd/ti/rc 0.250 0.234 1738937588.9355059
1738937588.9454 Mixer order: robobot/cmd/ti/rc 0.250 0.258 1738937588.945212
1738937588.9552 Mixer order: robobot/cmd/ti/rc 0.250 0.273 1738937588.9550793
1738937588.9652 Mixer order: robobot/cmd/ti/rc 0.250 0.301 1738937588.965072
1738937588.9750 Mixer order: robobot/cmd/ti/rc 0.250 0.315 1738937588.9748912
1738937588.9847 Mixer order: robobot/cmd/ti/rc 0.250 0.339 1738937588.9846914
1738937588.9957 Mixer order: robobot/cmd/ti/rc 0.250 0.350 1738937588.9956174
1738937589.0055 Mixer order: robobot/cmd/ti/rc 0.250 0.372 1738937589.0054142
1738937589.0154 Mixer order: robobot/cmd/ti/rc 0.250 0.383 1738937589.0152447
1738937589.0254 Mixer order: robobot/cmd/ti/rc 0.250 0.402 1738937589.02522
1738937589.0350 Mixer order: robobot/cmd/ti/rc 0.250 0.415 1738937589.0348759
1738937589.0449 Mixer order: robobot/cmd/ti/rc 0.250 0.435 1738937589.0447862
1738937589.0558 Mixer order: robobot/cmd/ti/rc 0.250 0.452 1738937589.0556388
1738937589.0654 Mixer order: robobot/cmd/ti/rc 0.250 0.462 1738937589.0652819
1738937589.0753 Mixer order: robobot/cmd/ti/rc 0.250 0.483 1738937589.0751896
1738937589.0852 Mixer order: robobot/cmd/ti/rc 0.250 0.486 1738937589.0851219
1738937589.0950 Mixer order: robobot/cmd/ti/rc 0.250 0.497 1738937589.0948956
1738937589.1051 Mixer order: robobot/cmd/ti/rc 0.250 0.500 1738937589.1049097
1738937589.1159 Mixer order: robobot/cmd/ti/rc 0.250 0.504 1738937589.1157703
1738937589.1256 Mixer order: robobot/cmd/ti/rc 0.250 0.503 1738937589.1255121
1738937589.1353 Mixer order: robobot/cmd/ti/rc 0.250 0.508 1738937589.1352847
